Date,BRL,EGP,TRY
2019-06-26,3.8454999923706055,16.67099952697754,5.793499946594238
2019-06-27,3.842900037765503,16.669099807739258,5.770899772644043
2019-06-28,3.815999984741211,16.673999786376953,5.7718000411987305
2019-07-01,3.8494999408721924,16.687999725341797,5.733590126037598
2019-07-02,3.839600086212158,16.68000030517578,5.651800155639648
2019-07-03,3.843899965286255,16.608999252319336,5.65310001373291
2019-07-04,3.825000047683716,16.589000701904297,5.622300148010254
2019-07-05,3.800800085067749,16.599000930786133,5.595369815826416
2019-07-08,3.8190999031066895,16.59749984741211,5.742370128631592
2019-07-09,3.799099922180176,16.579500198364258,5.730440139770508
2019-07-10,3.7990000247955322,16.589000701904297,5.725820064544678
2019-07-11,3.7502999305725098,16.59600067138672,5.6850199699401855
2019-07-12,3.7548000812530518,16.572999954223633,5.687849998474121
2019-07-15,3.7344000339508057,16.591999053955078,5.724730014801025
2019-07-16,3.753700017929077,16.58099937438965,5.70704984664917
2019-07-17,3.767199993133545,16.597000122070312,5.714200019836426
2019-07-18,3.7618000507354736,16.58009910583496,5.683000087738037
2019-07-19,3.717400074005127,16.586999893188477,5.622600078582764
2019-07-22,3.7458999156951904,16.583999633789062,5.653800010681152
2019-07-23,3.739799976348877,16.590499877929688,5.66949987411499
2019-07-24,3.77239990234375,16.587499618530273,5.717629909515381
2019-07-25,3.7713000774383545,16.578699111938477,5.709020137786865
2019-07-26,3.7751998901367188,16.569000244140625,5.698209762573242
2019-07-29,3.7734999656677246,16.555500030517578,5.656300067901611
2019-07-30,3.780100107192993,16.56599998474121,5.617099761962891
2019-07-31,3.789299964904785,16.531999588012695,5.557700157165527
2019-08-01,3.8117001056671143,16.519500732421875,5.575409889221191
2019-08-02,3.8373000621795654,16.55150032043457,5.604100227355957
2019-08-05,3.8838999271392822,16.547500610351562,5.548130035400391
2019-08-06,3.973099946975708,16.534000396728516,5.590199947357178
2019-08-07,3.958699941635132,16.533000946044922,5.526760101318359
2019-08-08,3.967400074005127,16.536500930786133,5.492400169372559
2019-08-09,3.91759991645813,16.54400062561035,5.484600067138672
2019-08-12,3.940200090408325,16.51799964904785,5.48744010925293
2019-08-13,3.9839000701904297,16.559999465942383,5.563399791717529
2019-08-14,3.962399959564209,16.554000854492188,5.562449932098389
2019-08-15,4.050300121307373,16.571500778198242,5.6118998527526855
2019-08-16,3.9900999069213867,16.550500869750977,5.5690999031066895
2019-08-19,4.0046000480651855,16.554000854492188,5.58620023727417
2019-08-20,4.073200225830078,16.56760025024414,5.649099826812744
2019-08-21,4.051700115203857,16.57349967956543,5.731900215148926
2019-08-22,4.02400016784668,16.57900047302246,5.724999904632568
2019-08-23,4.067999839782715,16.53849983215332,5.768099784851074
2019-08-26,4.126200199127197,16.54450035095215,5.828199863433838
2019-08-27,4.151500225067139,16.534000396728516,5.828499794006348
2019-08-28,4.122799873352051,16.51849937438965,5.830699920654297
2019-08-29,4.167699813842773,16.53700065612793,5.822500228881836
2019-08-30,4.168099880218506,16.52050018310547,5.832699775695801
2019-09-02,4.143899917602539,16.507999420166016,5.834690093994141
2019-09-03,4.1844000816345215,16.52899932861328,5.80709981918335
2019-09-04,4.16510009765625,16.518999099731445,5.7225799560546875
2019-09-05,4.093200206756592,16.5,5.671720027923584
2019-09-06,4.105999946594238,16.45599937438965,5.691199779510498
2019-09-09,4.061299800872803,16.485000610351562,5.704949855804443
2019-09-10,4.093400001525879,16.430500030517578,5.74399995803833
2019-09-11,4.079500198364258,16.430500030517578,5.766970157623291
2019-09-12,4.064199924468994,16.406999588012695,5.747099876403809
2019-09-13,4.058899879455566,16.400999069213867,5.660399913787842
2019-09-16,4.0854997634887695,16.381999969482422,5.727799892425537
2019-09-17,4.0792999267578125,16.3125,5.728700160980225
2019-09-18,4.076000213623047,16.30500030517578,5.7017998695373535
2019-09-19,4.1072998046875,16.319499969482422,5.6803998947143555
2019-09-20,4.166600227355957,16.279600143432617,5.717299938201904
2019-09-23,4.1483001708984375,16.281099319458008,5.740699768066406
2019-09-24,4.161499977111816,16.273500442504883,5.719200134277344
2019-09-25,4.1616997718811035,16.288000106811523,5.6956000328063965
2019-09-26,4.14709997177124,16.247400283813477,5.672399997711182
2019-09-27,4.1691999435424805,16.280099868774414,5.66519021987915
2019-09-30,4.157100200653076,16.28499984741211,5.667699813842773
